,0.17,0.37,0.57,0.77,0.97,1.18,1.38,1.58,1.78,1.99,2.19,2.39,2.59,2.79,3.0,3.2,3.4,3.6,3.81,4.01,4.21,4.41,4.62,4.82,5.02,5.22,5.42,5.63,5.83,6.03,6.23,6.44,6.64,6.84,7.04,7.24,7.45,7.65,7.85,8.05,8.26,8.46,8.66,8.86,9.07,9.27,9.47,9.67,9.87,10.08
6.01,156.875,123.81818181818181,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,104.0,134.5,128.66666666666666,160.0,0.0,0.0,0.0,132.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.66666666666666,135.16666666666666,0.0,125.0,149.55555555555554,131.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.21,119.0,129.25,0.0,0.0,0.0,128.0,0.0,143.0,129.0,0.0,0.0,126.0,89.0,141.0,0.0,154.0,100.0,134.0,127.5,125.75,0.0,0.0,118.25,80.0,0.0,142.0,105.0,0.0,136.0,120.5,0.0,0.0,102.0,146.0,0.0,0.0,0.0,0.0,0.0,142.0,133.5,155.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.41,115.75,0.0,0.0,0.0,0.0,108.5,0.0,103.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.42857142857143,121.0,0.0,0.0,117.0,133.5,0.0,122.75,128.0,0.0,0.0,123.2,115.4,0.0,0.0,123.8,117.5,120.875,110.33333333333333,180.5,0.0,0.0,133.0,136.0,141.0,117.4,126.0,113.28571428571429,140.5,124.66666666666667,92.0,0.0,0.0
6.61,159.33333333333334,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,115.22222222222223,128.33333333333334,0.0,164.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,114.5,70.0,113.0,165.0,0.0,151.0,123.5,129.5,132.6,122.6,0.0,0.0,168.0,131.875,127.0,133.5,154.0,113.0,124.5,130.6153846153846,120.25,121.0
6.81,0.0,0.0,0.0,0.0,0.0,0.0,110.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,127.66666666666667,130.5,0.0,177.0,143.4,0.0,104.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,119.33333333333333,0.0,0.0,126.0,113.33333333333333,0.0,131.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.75,144.88888888888889,126.6,126.9090909090909
7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.2,0.0,0.0,138.8,118.0,0.0,141.5,135.5,0.0,114.6,122.33333333333333,0.0,0.0,161.33333333333334,0.0,136.66666666666666,119.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,107.875,140.28571428571428,144.55555555555554
7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,135.71428571428572,0.0,0.0,0.0,0.0,103.0,139.5,166.5,116.0,0.0,79.0,0.0,127.0,117.875,99.0,144.5,143.0,111.8,0.0,0.0,137.33333333333334,123.5,0.0,0.0,129.22222222222223,149.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,121.33333333333333,131.72727272727272,116.5,0.0,0.0,89.5,0.0,168.0
7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.6,126.4,0.0,0.0,0.0,125.0,133.75,0.0,152.0,121.0,0.0,133.66666666666666,137.0,0.0,0.0,0.0,115.75,0.0,0.0,149.0,120.61538461538461,100.0,149.66666666666666,0.0,0.0,114.0,0.0,137.8,119.6,124.0,0.0,105.0,0.0,0.0,127.16666666666667,116.88888888888889,113.42857142857143,115.0,113.0,0.0,120.5,134.0,116.5
7.61,0.0,0.0,0.0,0.0,121.75,132.0,109.33333333333333,113.18181818181819,127.88888888888889,113.0,0.0,0.0,110.2,124.4,0.0,130.5,134.25,0.0,136.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,134.25,114.0,0.0,0.0,0.0,0.0,0.0,117.0,131.0,179.0,135.71428571428572,130.1,143.0,160.0,123.33333333333333,0.0,0.0,112.0,153.0,0.0,112.0,127.25,125.85714285714286
7.82,0.0,0.0,180.0,141.8,113.3,151.8,107.4,121.4,121.0,133.75,0.0,0.0,174.5,114.33333333333333,0.0,143.5,130.8,0.0,0.0,154.0,0.0,0.0,122.8,0.0,0.0,0.0,139.0,165.5,0.0,125.42857142857143,127.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,147.2,129.75,145.0,119.45454545454545,64.0,0.0,80.0,126.77777777777777,0.0,0.0,0.0,128.28571428571428,127.33333333333333
